,x1,x2,r_x,a_x
0,-25.0,-25.0,35.35533905932738,3.9269908169872414
1,-24.494949494949495,-25.0,35.00003643941141,3.9371945444811955
2,-23.98989898989899,-25.0,34.64845239755387,3.9476064526128454
3,-23.484848484848484,-25.0,34.300701280823546,3.9582306504175095
4,-22.97979797979798,-25.0,33.956900847873726,3.969071224429132
5,-22.474747474747474,-25.0,33.61717230900999,3.9801322258321767
6,-21.96969696969697,-25.0,33.28164035831636,3.991417656412795
7,-21.464646464646464,-25.0,32.95043319673142,4.002931453253137
8,-20.95959595959596,-25.0,32.62368254488618,4.014677472116742
9,-20.454545454545453,-25.0,32.301523644436124,4.026659469478403
10,-19.949494949494948,-25.0,31.984095246542843,4.038881083158918
11,-19.444444444444443,-25.0,31.671539586087164,4.051345811534003
12,-18.939393939393938,-25.0,31.364002340127957,4.064056991297429
13,-18.434343434343432,-25.0,31.061632569060514,4.077017773771349
14,-17.929292929292927,-25.0,30.764582638878647,4.090231099772079
15,-17.424242424242422,-25.0,30.47300812290722,4.103699673057278
16,-16.919191919191917,-25.0,30.18706768135072,4.117425932400796
17,-16.41414141414141,-25.0,29.906922917000877,4.131412022364388
18,-15.909090909090908,-25.0,29.632738205466584,4.145659762861183
19,-15.404040404040403,-25.0,29.36468049833523,4.160170617634058
20,-14.898989898989898,-25.0,29.102919097750366,4.174945661802933
21,-14.393939393939393,-25.0,28.847625400999654,4.189985548668161
22,-13.888888888888888,-25.0,28.598972613852776,4.205290475992353
23,-13.383838383838382,-25.0,28.35713543157534,4.220860152019709
24,-12.878787878787879,-25.0,28.122289686773616,4.236693761529698
25,-12.373737373737374,-25.0,27.89461196349978,4.252789932259912
26,-11.868686868686869,-25.0,27.67427917736865,4.2691467020704215
27,-11.363636363636363,-25.0,27.461468121805847,4.285761487257814
28,-10.858585858585858,-25.0,27.256354980963263,4.302631052460307
29,-10.353535353535353,-25.0,27.05911481029833,4.319751482624563
30,-9.848484848484848,-25.0,26.869920986315453,4.3371181575287325
31,-9.343434343434343,-25.0,26.688944627505755,4.354725729373484
32,-8.838383838383837,-25.0,26.51635398908765,4.372568103961823
33,-8.333333333333332,-25.0,26.352313834736496,4.3906384259880475
34,-7.828282828282827,-25.0,26.196984789085704,4.408929068944868
35,-7.323232323232322,-25.0,26.050522675371308,4.427431630134535
36,-6.818181818181817,-25.0,25.913077843162228,4.446136931233765
37,-6.313131313131311,-25.0,25.784794491654168,4.465035024812867
38,-5.808080808080806,-25.0,25.66580999448871,4.484115207146637
39,-5.303030303030301,-25.0,25.55625423247424,4.5033660375784255
40,-4.797979797979796,-25.0,25.456248940914726,4.5227753646103
41,-4.292929292929291,-25.0,25.36590707848017,4.542330358792634
42,-3.7878787878787854,-25.0,25.2853322246646,4.562017552377555
43,-3.28282828282828,-25.0,25.21461801286185,4.581822885585062
44,-2.777777777777775,-25.0,25.15384760593727,4.601731759210795
45,-2.27272727272727,-25.0,25.103093220880137,4.621729093183944
46,-1.7676767676767646,-25.0,25.06241570868587,4.641799390565817
47,-1.2626262626262594,-25.0,25.031864195042957,4.661926806367834
48,-0.7575757575757578,-25.0,25.011475786695723,4.682095220465914
49,-0.2525252525252526,-25.0,25.00127534753303,4.702288313799368
50,0.2525252525252526,-25.0,25.00127534753303,4.722489646970011
51,0.7575757575757578,-25.0,25.011475786695723,4.742682740303465
52,1.262626262626263,-25.0,25.031864195042957,4.762851154401545
53,1.7676767676767682,-25.0,25.06241570868587,4.782978570203563
54,2.2727272727272734,-25.0,25.103093220880137,4.803048867585435
55,2.7777777777777786,-25.0,25.15384760593727,4.8230462015585855
56,3.2828282828282838,-25.0,25.214618012861852,4.842955075184317
57,3.787878787878789,-25.0,25.2853322246646,4.862760408391824
58,4.292929292929294,-25.0,25.36590707848017,4.882447601976746
59,4.797979797979799,-25.0,25.45624894091473,4.902002596159079
60,5.3030303030303045,-25.0,25.55625423247424,4.921411923190954
61,5.80808080808081,-25.0,25.66580999448871,4.9406627536227425
62,6.313131313131315,-25.0,25.784794491654168,4.9597429359565135
63,6.81818181818182,-25.0,25.913077843162228,4.9786410295356145
64,7.323232323232325,-25.0,26.050522675371308,4.997346330634844
65,7.8282828282828305,-25.0,26.196984789085704,5.015848891824511
66,8.333333333333336,-25.0,26.352313834736496,5.034139534781332
67,8.838383838383841,-25.0,26.51635398908765,5.052209856807556
68,9.343434343434346,-25.0,26.68894462750576,5.070052231395896
69,9.848484848484851,-25.0,26.869920986315453,5.087659803240647
70,10.353535353535356,-25.0,27.059114810298333,5.105026478144817
71,10.858585858585862,-25.0,27.256354980963263,5.122146908309073
72,11.363636363636367,-25.0,27.461468121805847,5.139016473511566
73,11.868686868686872,-25.0,27.674279177368653,5.155631258698958
74,12.373737373737377,-25.0,27.89461196349978,5.1719880285094675
75,12.878787878787882,-25.0,28.122289686773616,5.188084199239682
76,13.383838383838388,-25.0,28.357135431575344,5.2039178087496705
77,13.888888888888893,-25.0,28.59897261385278,5.2194874847770265
78,14.393939393939398,-25.0,28.847625400999654,5.234792412101219
79,14.898989898989903,-25.0,29.10291909775037,5.249832298966448
80,15.404040404040408,-25.0,29.36468049833523,5.264607343135322
81,15.909090909090914,-25.0,29.632738205466588,5.279118197908196
82,16.41414141414142,-25.0,29.90692291700088,5.293365938404992
83,16.919191919191924,-25.0,30.187067681350722,5.307352028368584
84,17.42424242424243,-25.0,30.473008122907224,5.321078287712101
85,17.929292929292934,-25.0,30.76458263887865,5.334546860997301
86,18.43434343434344,-25.0,31.061632569060517,5.3477601869980305
87,18.939393939393945,-25.0,31.36400234012796,5.36072096947195
88,19.44444444444445,-25.0,31.671539586087167,5.373432149235376
89,19.949494949494955,-25.0,31.984095246542847,5.385896877610462
90,20.45454545454546,-25.0,32.30152364443613,5.398118491290976
91,20.959595959595966,-25.0,32.62368254488619,5.410100488652637
92,21.46464646464647,-25.0,32.950433196731424,5.421846507516244
93,21.969696969696976,-25.0,33.281640358316366,5.433360304356585
94,22.47474747474748,-25.0,33.617172309009995,5.444645734937202
95,22.979797979797986,-25.0,33.95690084787373,5.455706736340248
96,23.484848484848484,-25.0,34.300701280823546,5.46654731035187
97,23.98989898989899,-25.0,34.64845239755387,5.477171508156534
98,24.494949494949495,-25.0,35.00003643941141,5.487583416288183
99,25.0,-25.0,35.35533905932738,5.497787143782138
100,-25.0,-24.494949494949495,35.00003643941141,3.9167870894932872
101,-24.494949494949495,-24.494949494949495,34.64108978540157,3.9269908169872414
102,-23.98989898989899,-24.494949494949495,34.28582512213587,3.937407106918211
103,-23.484848484848484,-24.494949494949495,33.93435809200487,3.948040339124288
104,-22.97979797979798,-24.494949494949495,33.58680791549643,3.958894881472264
105,-22.474747474747474,-24.494949494949495,33.24329744194752,3.9699750768550124
106,-21.96969696969697,-24.494949494949495,32.90395319259433,3.9812852288955476
107,-21.464646464646464,-24.494949494949495,32.56890539475324,3.9928295862899352
108,-20.95959595959596,-24.494949494949495,32.23828800587335,4.004612325724635
109,-20.454545454545453,-24.494949494949495,31.912238726109337,4.016637533308728
110,-19.949494949494948,-24.494949494949495,31.590898997971724,4.028909184468115
111,-19.444444444444443,-24.494949494949495,31.27441399152369,4.041431122257305
112,-18.939393939393938,-24.494949494949495,30.96293257350922,4.054207034055129
113,-18.434343434343432,-24.494949494949495,30.656607258720708,4.067240426623846
114,-17.929292929292927,-24.494949494949495,30.355594141846737,4.080534599526797
115,-17.424242424242422,-24.494949494949495,30.060052807985816,4.094092616918347
116,-16.919191919191917,-24.494949494949495,29.770146219973046,4.107917277741363
117,-16.41414141414141,-24.494949494949495,29.48604058064695,4.122011084392163
118,-15.909090909090908,-24.494949494949495,29.207905168187693,4.136376209940737
119,-15.404040404040403,-24.494949494949495,28.93591214268933,4.151014464025165
120,-14.898989898989898,-24.494949494949495,28.67023632219186,4.165927257573404
121,-14.393939393939393,-24.494949494949495,28.411054926498714,4.181115566542876
122,-13.888888888888888,-24.494949494949495,28.158547287245266,4.196579894908168
123,-13.383838383838382,-24.494949494949495,27.91289452286939,4.212320237169377
124,-12.878787878787879,-24.494949494949495,27.67427917736865,4.228336040697346
125,-12.373737373737374,-24.494949494949495,27.44288482201446,4.244626168276772
126,-11.868686868686869,-24.494949494949495,27.218895619533622,4.261188861252744
127,-11.363636363636363,-24.494949494949495,27.002495850663234,4.278021703729662
128,-10.858585858585858,-24.494949494949495,26.79386940343644,4.295121588312405
129,-10.353535353535353,-24.494949494949495,26.593199226062158,4.312484683916571
130,-9.848484848484848,-24.494949494949495,26.400666744818437,4.330106406205941
131,-9.343434343434343,-24.494949494949495,26.21645124898095,4.347981391239487
132,-8.838383838383837,-24.494949494949495,26.040729245448006,4.366103472925312
133,-8.333333333333332,-24.494949494949495,25.87367378639089,4.384465664883267
134,-7.828282828282827,-24.494949494949495,25.71545377394135,4.403060147310002
135,-7.323232323232322,-24.494949494949495,25.56623324661185,4.421878259418316
136,-6.818181818181817,-24.494949494949495,25.42617065281187,4.440910497985776
137,-6.313131313131311,-24.494949494949495,25.295418117456876,4.460146522494871
138,-5.808080808080806,-24.494949494949495,25.174120708245663,4.479575167277956
139,-5.303030303030301,-24.494949494949495,25.06241570868587,4.499184460995235
140,-4.797979797979796,-24.494949494949495,24.9604319053567,4.518961653673842
141,-4.292929292929291,-24.494949494949495,24.868288897192283,4.538893251421908
142,-3.7878787878787854,-24.494949494949495,24.78609643473108,4.558965058805844
143,-3.28282828282828,-24.494949494949495,24.713953797291598,4.579162228744312
144,-2.777777777777775,-24.494949494949495,24.651949215890465,4.599469319632087
145,-2.27272727272727,-24.494949494949495,24.6001593494092,4.619870359265043
146,-1.7676767676767646,-24.494949494949495,24.558648821038805,4.640348914997862
147,-1.2626262626262594,-24.494949494949495,24.52746982139006,4.6608881694334645
148,-0.7575757575757578,-24.494949494949495,24.50666178386181,4.681471000821647
149,-0.2525252525252526,-24.494949494949495,24.496251136924798,4.702080067238446
150,0.2525252525252526,-24.494949494949495,24.496251136924798,4.722697893530933
151,0.7575757575757578,-24.494949494949495,24.50666178386181,4.743306959947732
152,1.262626262626263,-24.494949494949495,24.52746982139006,4.763889791335915
153,1.7676767676767682,-24.494949494949495,24.558648821038805,4.7844290457715175
154,2.2727272727272734,-24.494949494949495,24.6001593494092,4.804907601504336
155,2.7777777777777786,-24.494949494949495,24.651949215890465,4.825308641137292
156,3.2828282828282838,-24.494949494949495,24.713953797291598,4.845615732025069
157,3.787878787878789,-24.494949494949495,24.78609643473108,4.865812901963535
158,4.292929292929294,-24.494949494949495,24.868288897192283,4.885884709347471
159,4.797979797979799,-24.494949494949495,24.960431905356703,4.905816307095537
160,5.3030303030303045,-24.494949494949495,25.06241570868587,4.925593499774144
161,5.80808080808081,-24.494949494949495,25.174120708245663,4.945202793491424
162,6.313131313131315,-24.494949494949495,25.29541811745688,4.964631438274508
163,6.81818181818182,-24.494949494949495,25.42617065281187,4.983867462783604
164,7.323232323232325,-24.494949494949495,25.56623324661185,5.002899701351064
165,7.8282828282828305,-24.494949494949495,25.71545377394135,5.021717813459377
166,8.333333333333336,-24.494949494949495,25.87367378639089,5.040312295886113
167,8.838383838383841,-24.494949494949495,26.04072924544801,5.058674487844067
168,9.343434343434346,-24.494949494949495,26.216451248980952,5.0767965695298924
169,9.848484848484851,-24.494949494949495,26.400666744818437,5.094671554563439
170,10.353535353535356,-24.494949494949495,26.593199226062158,5.112293276852808
171,10.858585858585862,-24.494949494949495,26.79386940343644,5.129656372456974
172,11.363636363636367,-24.494949494949495,27.002495850663234,5.146756257039717
173,11.868686868686872,-24.494949494949495,27.218895619533622,5.163589099516635
174,12.373737373737377,-24.494949494949495,27.44288482201446,5.180151792492607
175,12.878787878787882,-24.494949494949495,27.674279177368653,5.196441920072034
176,13.383838383838388,-24.494949494949495,27.912894522869394,5.212457723600003
177,13.888888888888893,-24.494949494949495,28.15854728724527,5.228198065861212
178,14.393939393939398,-24.494949494949495,28.411054926498718,5.243662394226504
179,14.898989898989903,-24.494949494949495,28.670236322191865,5.258850703195975
180,15.404040404040408,-24.494949494949495,28.935912142689332,5.273763496744214
181,15.909090909090914,-24.494949494949495,29.207905168187697,5.288401750828642
182,16.41414141414142,-24.494949494949495,29.486040580646954,5.302766876377216
183,16.919191919191924,-24.494949494949495,29.77014621997305,5.3168606830280165
184,17.42424242424243,-24.494949494949495,30.06005280798582,5.330685343851032
185,17.929292929292934,-24.494949494949495,30.35559414184674,5.344243361242582
186,18.43434343434344,-24.494949494949495,30.656607258720715,5.357537534145533
187,18.939393939393945,-24.494949494949495,30.962932573509224,5.37057092671425
188,19.44444444444445,-24.494949494949495,31.274413991523694,5.383346838512074
189,19.949494949494955,-24.494949494949495,31.590898997971728,5.395868776301264
190,20.45454545454546,-24.494949494949495,31.912238726109344,5.408140427460651
191,20.959595959595966,-24.494949494949495,32.23828800587336,5.420165635044745
192,21.46464646464647,-24.494949494949495,32.56890539475324,5.431948374479444
193,21.969696969696976,-24.494949494949495,32.90395319259434,5.443492731873832
194,22.47474747474748,-24.494949494949495,33.24329744194752,5.4548028839143665
195,22.979797979797986,-24.494949494949495,33.586807915496436,5.465883079297115
196,23.484848484848484,-24.494949494949495,33.93435809200487,5.476737621645092
197,23.98989898989899,-24.494949494949495,34.28582512213587,5.487370853851168
198,24.494949494949495,-24.494949494949495,34.64108978540157,5.497787143782138
199,25.0,-24.494949494949495,35.00003643941141,5.5079908712760925
200,-25.0,-23.98989898989899,34.64845239755387,3.9063751813616374
201,-24.494949494949495,-23.98989898989899,34.28582512213587,3.9165745270562717
202,-23.98989898989899,-23.98989898989899,33.92684051147577,3.9269908169872414
203,-23.484848484848484,-23.98989898989899,33.57161541990267,3.9376287135627828
204,-22.97979797979798,-23.98989898989899,33.22027044949941,3.9484928789734726
205,-22.474747474747474,-23.98989898989899,32.87293001238594,3.959587962105194
206,-21.96969696969697,-23.98989898989899,32.52972238562556,3.9709185840641315
207,-21.464646464646464,-23.98989898989899,32.19077975753021,3.9824893222329583
208,-20.95959595959596,-23.98989898989899,31.85623826403657,3.994304692779947
209,-20.454545454545453,-23.98989898989899,31.52623801371839,4.006369131546815
210,-19.949494949494948,-23.98989898989899,31.20092309989371,4.018686973247105
211,-19.444444444444443,-23.98989898989899,30.880441598180603,4.031262428914896
212,-18.939393939393938,-23.98989898989899,30.56494554775304,4.0440995615541055
213,-18.434343434343432,-23.98989898989899,30.254590914452592,4.057202259951638
214,-17.929292929292927,-23.98989898989899,29.94953753382429,4.07057421063371
215,-17.424242424242422,-23.98989898989899,29.649949032069618,4.08421886796381
216,-16.919191919191917,-23.98989898989899,29.355992722849717,4.098139422403423
217,-16.41414141414141,-23.98989898989899,29.067839477831658,4.112338766982936
218,-15.909090909090908,-23.98989898989899,28.78566356885447,4.126819462060231
219,-15.404040404040403,-23.98989898989899,28.509642479604437,4.141583698478465
220,-14.898989898989898,-23.98989898989899,28.239956684735894,4.156633259272376
221,-14.393939393939393,-23.98989898989899,27.976789394459775,4.171969480114106
222,-13.888888888888888,-23.98989898989899,27.72032626275271,4.187593208734582
223,-13.383838383838382,-23.98989898989899,27.470755057520027,4.203504763604716
224,-12.878787878787879,-23.98989898989899,27.228265291280863,4.219703892211239
225,-12.373737373737374,-23.98989898989899,26.993047811238018,4.236189729314316
226,-11.868686868686869,-23.98989898989899,26.765294347951727,4.252960755626887
227,-11.363636363636363,-23.98989898989899,26.54519702225838,4.270014757407945
228,-10.858585858585858,-23.98989898989899,26.33294781056305,4.287348787512035
229,-10.353535353535353,-23.98989898989899,26.128737969187547,4.304959128483515
230,-9.848484848484848,-23.98989898989899,25.932757419071194,4.322841258324658
231,-9.343434343434343,-23.98989898989899,25.745194092793803,4.340989819599441
232,-8.838383838383837,-23.98989898989899,25.56623324661185,4.359398592557779
233,-8.333333333333332,-23.98989898989899,25.39605674095884,4.378060472975765
234,-7.828282828282827,-23.98989898989899,25.234842293645197,4.3969674554042495
235,-7.323232323232322,-23.98989898989899,25.08276271078589,4.4161106224987705
